time,data,src
34594337925.618256,1.05780,uFldNodeComms
34594337926.13324,1.02995,uFldNodeComms
34594337926.7163,1.16612,uFldNodeComms
34594337927.29396,1.15529,uFldNodeComms
34594337927.89528,1.20268,uFldNodeComms
34594337928.49642,1.20227,uFldNodeComms
34594337929.08294,1.17303,uFldNodeComms
34594337929.642296,1.11873,uFldNodeComms
34594337930.20027,1.11597,uFldNodeComms
34594337930.75168,1.10280,uFldNodeComms
34594337931.331856,1.16039,uFldNodeComms
34594337931.92228,1.18080,uFldNodeComms
34594337932.491936,1.13937,uFldNodeComms
34594337933.07138,1.15883,uFldNodeComms
34594337933.6391,1.13541,uFldNodeComms
34594337934.23918,1.20020,uFldNodeComms
34594337934.7451,1.01184,uFldNodeComms
34594337935.34638,1.20256,uFldNodeComms
34594337935.939896,1.18704,uFldNodeComms
34594337936.50392,1.12804,uFldNodeComms
34594337937.10524,1.20259,uFldNodeComms
34594337937.7089,1.20737,uFldNodeComms
34594337938.31048,1.20317,uFldNodeComms
34594337938.89356,1.16615,uFldNodeComms
34594337939.44562,1.10413,uFldNodeComms
34594337940.01564,1.14000,uFldNodeComms
34594337940.61226,1.19328,uFldNodeComms
34594337941.19816,1.17178,uFldNodeComms
34594337941.79904,1.20174,uFldNodeComms
34594337942.36714,1.13623,uFldNodeComms
34594337942.9681,1.20192,uFldNodeComms
34594337943.4942,1.05212,uFldNodeComms
34594337944.03724,1.08615,uFldNodeComms
34594337944.5961,1.11777,uFldNodeComms
34594337945.17788,1.16351,uFldNodeComms
34594337945.73996,1.12418,uFldNodeComms
34594337946.28038,1.08080,uFldNodeComms
34594337946.81102,1.06131,uFldNodeComms
34594337947.34162,1.06120,uFldNodeComms
34594337947.888336,1.09340,uFldNodeComms
34594337948.490456,1.20424,uFldNodeComms
34594337949.00258,1.02429,uFldNodeComms
34594337949.60436,1.20352,uFldNodeComms
34594337950.162,1.11516,uFldNodeComms
34594337950.75638,1.18883,uFldNodeComms
34594337951.34328,1.17384,uFldNodeComms
34594337951.89804,1.10951,uFldNodeComms
34594337952.49692,1.19765,uFldNodeComms
34594337953.08072,1.16768,uFldNodeComms
34594337953.669136,1.17685,uFldNodeComms
34594337954.26309,1.18796,uFldNodeComms
34594337954.85206,1.17796,uFldNodeComms
34594337955.405556,1.10692,uFldNodeComms
34594337955.99646,1.18179,uFldNodeComms
34594337956.58784,1.18280,uFldNodeComms
34594337957.17782,1.18001,uFldNodeComms
34594337957.775,1.19435,uFldNodeComms
34594337958.35092,1.15184,uFldNodeComms
34594337958.952576,1.20332,uFldNodeComms
34594337959.47046,1.03580,uFldNodeComms
34594337960.0148,1.08868,uFldNodeComms
