time,data,src
34594337921.59192,0.00049,uFldDelve
34594337922.190765,0.00017,uFldDelve
34594337922.74244,0.00192,uFldDelve
34594337923.31656,0.00160,uFldDelve
34594337923.91372,0.00064,uFldDelve
34594337924.51534,0.00043,uFldDelve
34594337925.0222,0.00060,uFldDelve
34594337925.54322,0.00029,uFldDelve
34594337926.144356,0.00029,uFldDelve
34594337926.72538,0.00011,uFldDelve
34594337927.2941,0.00031,uFldDelve
34594337927.89488,0.00032,uFldDelve
34594337928.46874,0.00052,uFldDelve
34594337929.033356,0.00020,uFldDelve
34594337929.6169,0.00023,uFldDelve
34594337930.199615,0.00040,uFldDelve
34594337930.73378,0.00037,uFldDelve
34594337931.278175,0.00024,uFldDelve
34594337931.86544,0.00044,uFldDelve
34594337932.46652,0.00052,uFldDelve
34594337933.003,0.00047,uFldDelve
34594337933.5506,0.00012,uFldDelve
34594337934.1043,0.00024,uFldDelve
34594337934.641396,0.00136,uFldDelve
34594337935.23218,0.00063,uFldDelve
34594337935.8383,0.00197,uFldDelve
34594337936.42652,0.00069,uFldDelve
34594337937.02684,0.00056,uFldDelve
34594337937.55596,0.00081,uFldDelve
34594337938.13266,0.00044,uFldDelve
34594337938.69258,0.00084,uFldDelve
34594337939.244156,0.00073,uFldDelve
34594337939.80588,0.00284,uFldDelve
34594337940.3347,0.00096,uFldDelve
34594337940.916595,0.00076,uFldDelve
34594337941.51071,0.00076,uFldDelve
34594337942.06983,0.00064,uFldDelve
34594337942.57886,0.00008,uFldDelve
34594337943.10662,0.00032,uFldDelve
34594337943.6987,0.00079,uFldDelve
34594337944.267715,0.00029,uFldDelve
34594337944.865875,0.00040,uFldDelve
34594337945.426,0.00069,uFldDelve
34594337945.98638,0.00024,uFldDelve
34594337946.59032,0.00128,uFldDelve
34594337947.1758,0.00027,uFldDelve
34594337947.7753,0.00076,uFldDelve
34594337948.33756,0.00064,uFldDelve
34594337948.93876,0.00163,uFldDelve
34594337949.47434,0.00032,uFldDelve
34594337950.0217,0.00092,uFldDelve
34594337950.58092,0.00128,uFldDelve
34594337951.16156,0.00060,uFldDelve
34594337951.73362,0.00040,uFldDelve
34594337952.32412,0.00060,uFldDelve
34594337952.92594,0.00096,uFldDelve
34594337953.51162,0.00067,uFldDelve
34594337954.08914,0.00032,uFldDelve
34594337954.618095,0.00829,uFldDelve
34594337955.1226,0.00053,uFldDelve
34594337955.7245,0.00204,uFldDelve
34594337956.294975,0.00044,uFldDelve
34594337956.825356,0.00053,uFldDelve
34594337957.4121,0.00052,uFldDelve
34594337957.978096,0.00034,uFldDelve
34594337958.57424,0.00012,uFldDelve
34594337959.15134,0.00035,uFldDelve
